title,details_url,start_date,end_date,start_time,end_time,venue_text,category,host,location,address,nor_url,si_url,results_url,other_docs,description,contact,organiser,sas_event_id,external_host,external_event_id,is_past
Gauteng Dinghy Provincials,https://www.sailing.org.za/events/199351,2023-09-02,2023-09-03,08:00,16:00,Aeolians Sailing Club,Regional Championships,,,,,,,,,,,199351,,,True
TSC Open Weekend,https://www.sailing.org.za/events/141713,2023-09-02,2023-09-03,08:00,15:00,Theewater Sports Club,,,,,,,,,,,,141713,,,True
Womens Helming Opening Cruise and Pursuit Race,https://www.sailing.org.za/events/199062,2023-09-03,2023-09-03,09:00,09:00,Vogelvlei Yacht Club,,,,,,,,,,,,199062,,,True
Hobie Interclub,https://www.sailing.org.za/events/183147,2023-09-09,2023-09-10,08:00,15:00,Knysna Yacht Club,,,,,,,,,,,,183147,,,True
TSC Open Day,https://www.sailing.org.za/events/209283,2023-09-09,2023-09-09,08:00,15:00,Henley Midmar Yacht Club,,,,,,,,,,,,209283,,,True
ZVYC Ladies Race,https://www.revolutionise.com.au/zeekoevleiyc/events/199828,2023-09-16,2023-09-17,06:30,16:30,Zeekoe Vlei Yacht Club,Training,,,,,,,,,,,,revolutionise,199828,True
Junior Training Weekend and STC Ladie Race Day,https://www.sailing.org.za/events/183149,2023-09-16,2023-09-17,08:00,15:00,Zeekoe Vlei Yacht Club,Training,,,,,,,,,,,183149,,,True
Steering the Course,https://www.sailing.org.za/events/199064,2023-09-16,2023-09-16,09:00,09:00,George Lakes Yacht Club,,,,,,,,,,,,199064,,,True
Zeekoe Vlei Yacht Club - ZVYC Ladies Race,https://www.sailing.org.za/events/199839,2023-09-17,2023-09-17,00:00,23:45,Zeekoe Vlei Yacht Club,,,,,,,,,,,,199839,,,True
Cape Point Challenge,https://www.sailing.org.za/events/202924,2023-09-17,2023-09-17,09:00,17:00,Royal Cape Yacht Club,,,,,,,,,,,,202924,,,True
2023 DART 18 SINGLE HANDED NATIONAL CHAMPIONSHIPS,https://www.hmyc.org.za/events/174234,2023-09-22,2023-09-25,08:00,17:00,Henley Midmar Yacht Club,National Championships,,,,,,,,,,,,www_hmyc_org_za,174234,True
Henley Midmar Yacht Club - 2023 Dart Single Nationals,https://www.sailing.org.za/events/177449,2023-09-22,2023-09-24,07:00,20:00,Henley Midmar Yacht Club,,,,,,,,,,,,177449,,,True
DF 95 Nationals,https://www.sailing.org.za/events/200661,2023-09-23,2023-09-25,08:00,16:00,Maritzburg Radio Yacht Club,National Championships,,,,,,,,,,,200661,,,True
FBYC Intasure Spring Regatta,https://www.sailing.org.za/events/141714,2023-09-23,2023-09-25,08:00,15:00,False Bay Yacht Club,Keel Boat Event,,,,,,,,,,,141714,,,True
29er Class Association - 505 | 29er | 420 Nationals,https://www.sailing.org.za/events/199201,2023-09-23,2023-09-25,08:00,15:00,Club Mykonos,,,,,,,,,,,,199201,,,True
J22 FS Regionals,https://www.sailing.org.za/events/206163,2023-09-23,2023-09-25,08:00,15:00,Deneysville Aquatic Club,Regional Championships,,,,,,,,,,,206163,,,True
505 | 29er | 420 Nationals,https://www.revolutionise.com.au/29erclass/events/198758,2023-09-23,2023-09-25,08:00,15:00,Club Mykonos,,,,,,,,,,,,,revolutionise,198758,True
Halcat Nationals,https://www.sailing.org.za/events/196825,2023-09-23,2023-09-25,09:00,09:00,Highveld Sailing Club,National Championships,,,,,,,,,,,196825,,,True
Stadt 23 Nationals,https://www.sailing.org.za/events/204994,2023-09-29,2023-10-01,08:00,15:00,Lake Deneys Yacht Club,National Championships,,,,,,,,,,,204994,,,True
SA Sailing Ladies Keelboat Training,https://www.sailing.org.za/events/187136,2023-09-30,2023-10-01,08:00,15:00,Theewater Sports Club,Training,,,,,,,,,,,187136,,,True
STC Try Sailing,https://www.sailing.org.za/events/187134,2023-09-30,2023-10-01,08:00,15:00,Mossel Bay Sailing Club,,,,,,,,,,,,187134,,,True
National Race Officer Application,https://www.sailing.org.za/events/44101,2023-10-01,2024-10-01,09:00,09:00,South African Sailing,Training,,,,,,,,,,,44101,,,True
Regional Race Officer Application,https://www.sailing.org.za/events/44385,2023-10-01,2024-10-01,09:00,09:00,South African Sailing,Training,,,,,,,,,,,44385,,,True
Club Race Officer Application,https://www.sailing.org.za/events/44386,2023-10-01,2024-10-01,09:00,09:00,South African Sailing,Training,,,,,,,,,,,44386,,,True
Class Association Affiliation 2024-2025,https://www.sailing.org.za/events/65837,2023-10-01,2024-10-01,09:00,09:00,South African Sailing,,,,,,,,,,,,65837,,,True
Club/District Race Officer,https://www.sailing.org.za/events/143479,2023-10-01,2024-10-01,09:00,09:00,Across country,,,,,,,,,,,,143479,,,True
District Judges Seminar,https://www.sailing.org.za/events/185023,2023-10-01,2024-10-01,09:00,09:00,Across country,,,,,,,,,,,,185023,,,True
STC Learn to Sail,https://www.sailing.org.za/events/187135,2023-10-01,2023-10-01,08:00,15:00,Zeekoe Vlei Yacht Club,,,,,,,,,,,,187135,,,True
STC - Train to Win Programme,https://www.sailing.org.za/events/207567,2023-10-03,2023-10-05,08:00,16:15,Sail Africa Youth Foundation,Training,,,,,,,,,,,207567,,,True
Stadt 23 Women&#039;s Champs STC,https://www.sailing.org.za/events/183153,2023-10-07,2023-10-08,08:00,15:00,Theewater Sports Club,,,,,,,,,,,,183153,,,True
GLYC Interclub,https://www.sailing.org.za/events/183154,2023-10-07,2023-10-08,08:00,15:00,George Lakes Yacht Club,,,,,,,,,,,,183154,,,True
STC - Taste of Sailing Session,https://www.sailing.org.za/events/207568,2023-10-07,2023-10-07,08:00,16:15,Zululand Yacht Club,,,,,,,,,,,,207568,,,True
TSL Women&#039;s Challenge,https://www.sailing.org.za/events/207569,2023-10-08,2023-10-08,10:00,16:15,Henley Midmar Yacht Club,,,,,,,,,,,,207569,,,True
DF95 WC Regionals,https://www.sailing.org.za/events/199204,2023-10-13,2023-10-15,08:00,15:00,Theewater Sports Club,Regional Championships,,,,,,,,,,,199204,,,True
Formula 1 Nationals,https://www.sailing.org.za/events/209733,2023-10-13,2023-10-14,08:00,17:00,Vaal Cruising Association,National Championships,,,,,,,,,,,209733,,,True
Tour de Vlei,https://www.sailing.org.za/events/141719,2023-10-14,2023-10-15,08:00,15:00,Vogelvlei Yacht Club,Dinghy Event,,,,,,,,,,,141719,,,True
Steering the Course,https://www.sailing.org.za/events/199066,2023-10-14,2023-10-15,09:00,09:00,Mossel Bay Sailing Club,,,,,,,,,,,,199066,,,True
Safety Boat Operators Course,https://www.sailing.org.za/events/207783,2023-10-16,2023-10-19,18:00,20:00,Pretoria Sailing Club,Training,,,,,,,,,,,207783,,,True
Regional Race Officer Workshop,https://www.sailing.org.za/events/201064,2023-10-19,2023-10-19,17:30,20:30,Details,Training,,,,,,,,,,,201064,,,True
Henley Midmar Yacht Club - 2023 MIRROR KZN REGIONAL CHAMPIONSHIPS,https://www.sailing.org.za/events/208005,2023-10-20,2023-10-22,08:00,17:00,Henley Midmar Yacht Club,Regional Championships,,,,,,,,,,,208005,,,True
Henley Midmar Yacht Club - 2023 LASER KZN REGIONAL CHAMPIONSHIPS,https://www.sailing.org.za/events/208006,2023-10-20,2023-10-22,08:00,17:00,Henley Midmar Yacht Club,Regional Championships,,,,,,,,,,,208006,,,True
2023 MIRROR KZN REGIONAL CHAMPIONSHIPS,https://www.hmyc.org.za/events/205667,2023-10-21,2023-10-22,08:00,17:00,Henley Midmar Yacht Club,Regional Championships,,,,,,,,,,,,www_hmyc_org_za,205667,True
2023 LASER KZN REGIONAL CHAMPIONSHIPS,https://www.hmyc.org.za/events/205668,2023-10-21,2023-10-22,08:00,17:00,Henley Midmar Yacht Club,Regional Championships,,,,,,,,,,,,www_hmyc_org_za,205668,True
IOM Nationals,https://www.sailing.org.za/events/206990,2023-10-21,2023-10-22,08:00,15:00,Witbank Yacht Club,National Championships,,,,,,,,,,,206990,,,True
ZVYC Southern Charter Cape Classic Regatta 2023,https://www.revolutionise.com.au/zeekoevleiyc/events/199373,2023-10-28,2023-10-29,00:15,23:45,Zeekoe Vlei Yacht Club,,,,,,,,,,,,,revolutionise,199373,True
Henley Midmar Yacht Club - 2023 OPTIMIST KZN REGIONAL CHAMPIONSHIPS,https://www.sailing.org.za/events/208007,2023-10-28,2023-10-29,08:00,17:00,Henley Midmar Yacht Club,Regional Championships,,,,,,,,,,,208007,,,True
2023 OPTIMIST KZN REGIONAL CHAMPIONSHIPS,https://www.hmyc.org.za/events/202906,2023-10-28,2023-10-29,08:00,17:00,Henley Midmar Yacht Club,Regional Championships,,,,,,,,,,,,www_hmyc_org_za,202906,True
Boskop Open Regatta 2023,https://www.revolutionise.com.au/boskopyc/events/207913,2023-10-28,2023-10-29,09:00,16:00,Boskop Yacht Club,,,,,,,,,,,,,revolutionise,207913,True
Hobie 16 Gauteng Provincials,https://www.sailing.org.za/events/207955,2023-10-28,2023-10-29,11:00,16:00,Stilbaai Yacht Club,Regional Championships,,,,,,,,,,,207955,,,True
Boskop Yacht Club - Boskop Open Regatta 2023,https://www.sailing.org.za/events/209860,2023-10-28,2023-10-29,09:00,16:00,Boskop Yacht Club,Regional Championships,,,,,,,,,,,209860,,,True
National Umpire Training Programme,https://www.sailing.org.za/events/176189,2023-11-01,2024-11-01,09:00,00:00,Across country,Training,,,,,,,,,,,176189,,,True
Hobie Tiger FS Provincials,https://www.sailing.org.za/events/212852,2023-11-04,2023-11-05,08:00,15:00,Lake Deneys Yacht Club,Regional Championships,,,,,,,,,,,212852,,,True
West Coast Offshore,https://www.sailing.org.za/events/174046,2023-11-17,2023-11-18,08:00,15:00,Royal Cape Yacht Club,,,,,,,,,,,,174046,,,True
Henley Midmar Yacht Club - 2023 HALCAT KZN REGIONAL CHAMPIONSHIPS,https://www.sailing.org.za/events/212712,2023-11-18,2023-11-19,08:00,17:00,Henley Midmar Yacht Club,Regional Championships,,,,,,,,,,,212712,,,True
2023 HALCAT KZN REGIONAL CHAMPIONSHIPS,https://www.hmyc.org.za/events/212696,2023-11-18,2023-11-19,08:00,17:00,Henley Midmar Yacht Club,Regional Championships,,,,,,,,,,,,www_hmyc_org_za,212696,True
Gauteng Laser Masters,https://www.sailing.org.za/events/211129,2023-11-18,2023-11-19,09:00,09:00,Benoni Sailing Club,Regional Championships,,,,,,,,,,,211129,,,True
Safety Boat Operators Course,https://www.sailing.org.za/events/214863,2023-11-25,2023-11-26,09:00,16:00,Point Yacht Club,Training,,,,,,,,,,,214863,,,True
Flying 15 Nationals,https://www.sailing.org.za/events/212090,2023-11-25,2023-11-26,09:00,16:00,Royal Natal Yacht Club,National Championships,,,,,,,,,,,212090,,,True
TSL - Open Challenge,https://www.sailing.org.za/events/215999,2023-11-25,2023-11-25,10:00,16:15,Zululand Yacht Club,Regional Championships,,,,,,,,,,,215999,,,True
TSC Cape Classic,https://www.sailing.org.za/events/183161,2023-12-02,2023-12-03,08:00,15:00,Theewater Sports Club,,,,,,,,,,,,183161,,,True
Robberg Regatta,https://www.sailing.org.za/events/183162,2023-12-15,2023-12-17,08:00,15:00,Port Owen Yacht Club,,,,,,,,,,,,183162,,,True
2023 SA SAILING YOUTH NATIONALS,https://www.hmyc.org.za/events/174233,2023-12-16,2023-12-21,07:00,20:00,Henley Midmar Yacht Club,,,,,,,,,,,,,www_hmyc_org_za,174233,True
Henley Midmar Yacht Club - SA Sailing Youth Nationals 2023,https://www.sailing.org.za/events/177448,2023-12-16,2023-12-21,07:00,20:00,Henley Midmar Yacht Club,,,,,,,,,,,,177448,,,True
Henley Midmar Yacht Club - 2023 MIRROR NATIONAL CHAMPIONSHIPS,https://www.sailing.org.za/events/215554,2023-12-21,2023-12-23,08:00,17:00,Henley Midmar Yacht Club,National Championships,,,,,,,,,,,215554,,,True
2023 MIRROR NATIONAL CHAMPIONSHIPS,https://www.hmyc.org.za/events/215420,2023-12-21,2023-12-23,08:00,17:00,Henley Midmar Yacht Club,National Championships,,,,,,,,,,,,www_hmyc_org_za,215420,True
Stadt 23 WC Champs,https://www.sailing.org.za/events/183163,2023-12-27,2023-12-30,08:00,15:00,Theewater Sports Club,National Championships,,,,,,,,,,,183163,,,True
Apply: Skipper&#039;s Ticket (SA Sailing Exams/ICC&#039;s/CASA Conversions or Replacement/Lost) 2024,https://www.sailing.org.za/events/219600,2024-01-01,2024-03-31,00:01,23:59,South African Sailing,Regional Championships,,,,,,,,,,,219600,,,True
Sonnet Nationals,https://www.sailing.org.za/events/218576,2024-01-06,2024-01-09,09:00,09:00,Hermanus Yacht Club,National Championships,,,,,,,,,,,218576,,,True
SA Sailing Instructor Course Dinghy,https://www.sailing.org.za/events/216602,2024-01-10,2024-01-14,09:00,17:30,Theewater Sports Club,Training,,,,,,,,,,,216602,,,True
DSR L2S - Level 1 - MAC,https://www.sailing.org.za/events/238139,2024-01-20,2024-01-28,09:00,09:00,Milnerton Aquatic Club,Training,,,,,,,,,,,238139,,,True
KYC Inter-Club,https://www.sailing.org.za/events/183164,2024-01-20,2024-01-21,08:00,15:00,Knysna Yacht Club,Dinghy Event,,,,,,,,,,,183164,,,True
2024 EC DF96 Regional Championship,https://www.sailing.org.za/events/208302,2024-01-26,2024-01-28,09:00,17:00,North End Lake Qgeberha,Regional Championships,,,,,,,,,,,208302,,,True
Henley Midmar Yacht Club - 2024 HMYC Grand Slam,https://www.sailing.org.za/events/223319,2024-01-27,2024-01-28,08:00,17:00,Henley Midmar Yacht Club,Dinghy Event,,,,,,,,,,,223319,,,True
Port Owen River Race,https://www.sailing.org.za/events/183165,2024-01-27,2024-01-28,08:00,15:00,Port Owen Yacht Club,Keel Boat Event,,,,,,,,,,,183165,,,True
L26 Free State Regional Champs,https://www.sailing.org.za/events/216254,2024-01-27,2024-01-28,09:00,09:00,Deneysville Aquatic Club,Regional Championships,,,,,,,,,,,216254,,,True
Gimco Regatta RCYC,https://www.sailing.org.za/events/183166,2024-02-02,2024-02-04,08:00,15:00,Royal Cape Yacht Club,Keel Boat Event,,,,,,,,,,,183166,,,True
Round the Island Regatta,https://www.sailing.org.za/events/222224,2024-02-02,2024-02-04,09:00,09:00,Lake Deneys Yacht Club,Multiclass Event,,,,,,,,,,,222224,,,True
DSR L2S Level 2 - MAC,https://www.sailing.org.za/events/238140,2024-02-03,2024-02-25,09:00,17:00,Milnerton Aquatic Club,Training,,,,,,,,,,,238140,,,True
Skippers Ticket and licensing for under 9m power boat (Saturday 3rd February),https://www.revolutionise.com.au/zeekoevleiyc/events/224507,2024-02-03,2024-02-03,08:00,17:00,Zeekoe Vlei Yacht Club Skippers Ticket Certification,,,,,,,,,,,,,revolutionise,224507,True
Skippers Ticket and licensing for under 9m power boat (Sunday 4th February),https://www.revolutionise.com.au/zeekoevleiyc/events/224516,2024-02-04,2024-02-04,08:00,17:00,Zeekoe Vlei Yacht Club Skippers Ticket Certification,,,,,,,,,,,,,revolutionise,224516,True
DSR L2S Learn to Sail Level 1 FBYC,https://www.sailing.org.za/events/237954,2024-02-09,2024-03-17,09:00,09:00,False Bay Yacht Club,Training,,,,,,,,,,,237954,,,True
HYC Cape Classic,https://www.sailing.org.za/events/207952,2024-02-10,2024-02-11,08:00,15:00,Hermanus Yacht Club,Dinghy Event,,,,,,,,,,,207952,,,True
Mykonos Offshore,https://www.sailing.org.za/events/183168,2024-02-16,2024-02-17,08:00,15:00,Royal Cape Yacht Club,Keel Boat Event,,,,,,,,,,,183168,,,True
DSR Learn to Sail Level 1 WYC,https://www.sailing.org.za/events/237962,2024-02-22,2024-03-03,09:00,09:00,Wits Yacht Club,Training,,,,,,,,,,,237962,,,True
MACS Shipping ZVYC Club Championships 2024,https://www.revolutionise.com.au/zeekoevleiyc/events/224701,2024-02-24,2024-02-25,10:00,16:00,Zeekoe Vlei Yacht Club,Dinghy Event,,,,,,,,,,,,revolutionise,224701,True
KZN Region - TSL Interclub Challenge,https://www.sailing.org.za/events/148662,2024-02-24,2024-02-25,10:00,15:30,Zululand Yacht Club,Team Sailing Events,,,,,,,,,,,148662,,,True
Hobie 14 WC Provincials,https://www.sailing.org.za/events/183167,2024-02-24,2024-02-25,08:00,15:00,Langebaan,Regional Championships,,,,,,,,,,,183167,,,True
2024 HMYC 9HR / 6HR ENDURANCE RACE,https://www.hmyc.org.za/events/225431,2024-02-24,2024-02-24,08:30,17:30,Henley Midmar Yacht Club,Multiclass Event,,,,,,,,,,,,www_hmyc_org_za,225431,True
DSR L2S Level 2 - FBYC,https://www.sailing.org.za/events/237957,2024-03-01,2024-03-30,09:00,17:00,False Bay Yacht Club,Training,,,,,,,,,,,237957,,,True
Hunter Mpumalanga Regionals,https://www.sailing.org.za/events/227036,2024-03-01,2024-03-03,09:00,09:00,Witbank Yacht Club,Regional Championships,,,,,,,,,,,227036,,,True
Safety Boat Operators Course,https://www.sailing.org.za/events/226844,2024-03-02,2024-03-03,09:00,16:00,Zululand Yacht Club,Training,,,,,,,,,,,226844,,,True
Admirals Regatta,https://www.sailing.org.za/events/187138,2024-03-02,2024-03-03,08:00,15:00,Hout Bay Yacht Club,Keel Boat Event,,,,,,,,,,,187138,,,True
MBSC Inter-Club,https://www.sailing.org.za/events/187137,2024-03-02,2024-03-03,08:00,15:00,Mossel Bay Sailing Club,,,,,,,,,,,,187137,,,True
DSR L2S Level 2 - WYC,https://www.sailing.org.za/events/238040,2024-03-06,2024-03-17,09:00,17:00,Wits Yacht Club,Regional Championships,,,,,,,,,,,238040,,,True
DSR L2S Level 3 - MAC,https://www.sailing.org.za/events/238142,2024-03-09,2024-03-16,09:00,17:00,Milnerton Aquatic Club,,,,,,,,,,,,238142,,,True
TSC 9hr,https://www.sailing.org.za/events/193685,2024-03-09,2024-03-09,08:00,18:00,Theewater Sports Club,Dinghy Event,,,,,,,,,,,193685,,,True
SA Sailing Instructor Course Dinghy,https://www.sailing.org.za/events/227202,2024-03-11,2024-03-15,09:00,17:30,Theewater Sports Club,Training,,,,,,,,,,,227202,,,True
SA Sailing Judges Seminar,https://www.sailing.org.za/events/226820,2024-03-15,2024-03-17,18:00,17:00,Pretoria Sailing Club,Training,,,,,,,,,,,226820,,,True
2024 HUNTER KZN REGIONAL CHAMPIONSHIPS,https://www.hmyc.org.za/events/195920,2024-03-16,2024-03-17,08:00,17:00,Henley Midmar Yacht Club,Regional Championships,,,,,,,,,,,,www_hmyc_org_za,195920,True
Eden Inter-schools,https://www.sailing.org.za/events/187140,2024-03-16,2024-03-17,08:00,15:00,George Lakes Yacht Club,Interschools,,,,,,,,,,,187140,,,True
Safety Boat Operators Course,https://www.sailing.org.za/events/232330,2024-03-20,2024-03-23,09:00,16:00,Sail Africa Youth Foundation,Training,,,,,,,,,,,232330,,,True
DSR L2S Level 3 - WYC,https://www.sailing.org.za/events/238041,2024-03-21,2024-03-24,09:00,17:00,Wits Yacht Club,,,,,,,,,,,,238041,,,True
2024 HUNTER NATIONAL CHAMPIONSHIPS,https://www.hmyc.org.za/events/195918,2024-03-21,2024-03-24,08:00,17:00,Henley Midmar Yacht Club,National Championships,,,,,,,,,,,,www_hmyc_org_za,195918,True
Hobie Tiger Nationals,https://www.sailing.org.za/events/187150,2024-03-21,2024-03-24,08:00,15:00,Langebaan,National Championships,,,,,,,,,,,187150,,,True
2024 DABCHICK WC CHAMPS,https://www.revolutionise.com.au/dabchickca/events/224090,2024-03-21,2024-03-23,12:00,14:00,Hermanus Yacht Club,Regional Championships,,,,,,,,,,,,revolutionise,224090,True
Dart 18 EC Provincials,https://www.sailing.org.za/events/229250,2024-03-22,2024-03-24,00:00,12:00,East London Yacht Club,Regional Championships,,,,,,,,,,,229250,,,True
MAC 24hr,https://www.sailing.org.za/events/187145,2024-03-23,2024-03-24,08:00,18:00,Milnerton Aquatic Club,Dinghy Event,,,,,,,,,,,187145,,,True
SA Sailing Umpires Seminar,https://www.sailing.org.za/events/228798,2024-03-23,2024-03-24,08:00,17:00,Pretoria Sailing Club,National Championships,,,,,,,,,,,228798,,,True
DSR L2S Level 4 WYC,https://www.sailing.org.za/events/238042,2024-03-28,2024-03-31,09:00,17:00,Wits Yacht Club,,,,,,,,,,,,238042,,,True
Mirror Nationals,https://www.sailing.org.za/events/230934,2024-03-29,2024-04-01,08:00,15:00,Mossel Bay Sailing Club,National Championships,,,,,,,,,,,230934,,,True
Finn Nationals,https://www.sailing.org.za/events/230933,2024-03-29,2024-04-01,08:00,15:00,Mossel Bay Sailing Club,National Championships,,,,,,,,,,,230933,,,True
FBYC Easter Regatta,https://www.sailing.org.za/events/187146,2024-03-29,2024-04-01,08:00,15:00,False Bay Yacht Club,Keel Boat Event,,,,,,,,,,,187146,,,True
WC Regional Champs,https://www.sailing.org.za/events/187147,2024-03-29,2024-04-01,08:00,15:00,Mossel Bay Sailing Club,Regional Championships,,,,,,,,,,,187147,,,True
J22 Gauteng Regional Championships,https://www.j22.co.za/events/225796,2024-03-29,2024-03-31,11:00,23:00,Stilbaai Yacht club,Regional Championships,,,,,,,,,,,,www_j22_co_za,225796,True
Sable International WC/EC Hobie 16 WC Provincial Championships,https://www.sailing.org.za/events/194741,2024-03-29,2024-03-31,08:00,15:00,Langebaan,National Championships,,,,,,,,,,,194741,,,True
Dart 18 double handed National Championships,https://www.sailing.org.za/events/229249,2024-03-29,2024-03-31,00:00,12:00,East London Yacht Club,National Championships,,,,,,,,,,,229249,,,True
RCYC Academy - Learn to Sail Level 4,https://www.sailing.org.za/events/288910,2024-04-01,2024-12-31,09:00,09:00,RCYC Academy,Training,,,,,,,,,,,288910,,,True
RCYC Academy - Learn to Sail Level 2 - Dinghy Program,https://www.sailing.org.za/events/291041,2024-04-01,2024-12-31,09:00,09:00,RCYC Academy,Training,,,,,,,,,,,291041,,,True
RCYC Academy - Learn to Sail Level 1,https://www.sailing.org.za/events/288906,2024-04-01,2024-12-31,09:00,09:00,RCYC Academy,Training,,,,,,,,,,,288906,,,True
RCYC Academy - Learn to Sail Level 1 - Dinghy Program,https://www.sailing.org.za/events/291040,2024-04-01,2024-12-31,09:00,09:00,RCYC Academy,Training,,,,,,,,,,,291040,,,True
RCYC Academy - Learn to Sail Level 3,https://www.sailing.org.za/events/288909,2024-04-01,2024-12-31,09:00,09:00,RCYC Academy,Training,,,,,,,,,,,288909,,,True
RCYC Academy - Learn to Sail Level 2,https://www.sailing.org.za/events/288908,2024-04-01,2024-12-31,09:00,09:00,RCYC Academy,Training,,,,,,,,,,,288908,,,True
TSC Overberg Sailing District Championship,https://www.sailing.org.za/events/193734,2024-04-06,2024-04-07,08:00,15:00,Theewater Sports Club,District Competitions,,,,,,,,,,,193734,,,True
DSR L2S Level 3 - FBYC,https://www.sailing.org.za/events/251296,2024-04-12,2024-04-13,09:00,17:00,False Bay Yacht Club,,,,,,,,,,,,251296,,,True
Learn to Sail Level 1,https://www.sailing.org.za/events/247563,2024-04-17,2024-04-20,09:00,09:00,False Bay Yacht Club,Training,,,,,,,,,,,247563,,,True
EC Dinghy Regional Champs,https://www.sailing.org.za/events/224699,2024-04-20,2024-04-21,09:00,09:00,Redhouse Yacht Club,Regional Championships,,,,,,,,,,,224699,,,True
2024 ILCA Nationals championships,https://www.laser.org.za/events/215254,2024-04-27,2024-04-30,09:00,19:00,Stillbaai Yacht Club,National Championships,,,,,,,,,,,,laser_org_za,215254,True
Stadt 23 Nationals,https://www.sailing.org.za/events/187154,2024-04-28,2024-05-01,08:00,15:00,Theewater Sports Club,National Championships,,,,,,,,,,,187154,,,True
WC Sonnet Regionals,https://www.sailing.org.za/events/231677,2024-05-03,2024-05-06,08:00,16:00,Vogelvlei Yacht Club,Regional Championships,,,,,,,,,,,231677,,,True
DSR L2S Level 2 - FBYC Group 2,https://www.sailing.org.za/events/251302,2024-05-03,2024-05-04,09:00,17:00,False Bay Yacht Club,Training,,,,,,,,,,,251302,,,True
Halcat Mpumalanga Regionals,https://www.sailing.org.za/events/235901,2024-05-04,2024-05-05,09:00,15:00,Highveld Sailing Club,Regional Championships,,,,,,,,,,,235901,,,True
DSR L2S Level 4 - FBYC,https://www.sailing.org.za/events/251300,2024-05-11,2024-05-18,09:00,17:00,False Bay Yacht Club,,,,,,,,,,,,251300,,,True
DF95 &amp; IOM Mpumalanga Regionals,https://www.sailing.org.za/events/235902,2024-05-11,2024-05-12,09:00,15:00,Witbank Yacht Club,Regional Championships,,,,,,,,,,,235902,,,True
2024 SA Sailing Instructor Developer Programme,https://www.sailing.org.za/events/227803,2024-05-18,2024-05-29,09:00,09:00,Mossel Bay Sailing Club,Training,,,,,,,,,,,227803,,,True
Vasco Da Gama Ocean Race 2024,https://www.sailing.org.za/events/226580,2024-05-19,2024-05-24,09:55,15:30,Royal Natal Yacht Club,,,,,,,,,,,,226580,,,True
Stadt 23 Gauteng Regionals,https://www.sailing.org.za/events/235939,2024-05-25,2024-05-26,09:00,15:00,Aeolians Sailing Club,Regional Championships,,,,,,,,,,,235939,,,True
Ullman Sails Women’s Series,https://www.sailing.org.za/events/187155,2024-05-25,2024-05-25,08:00,16:00,Royal Cape Yacht Club,Keel Boat Event,,,,,,,,,,,187155,,,True
SA Sailing EC AGM,https://www.sailing.org.za/events/240416,2024-05-26,2024-05-26,11:55,13:00,Redhouse Yacht Club,,,,,,,,,,,,240416,,,True
SA Sailing Instructor Course - ISADF0324-D,https://www.sailing.org.za/events/233477,2024-06-03,2024-06-06,09:00,17:30,Sail Africa Youth Foundation,Training,,,,,,,,,,,233477,,,True
DSR L2S Level 3 - FBYC Group 2,https://www.sailing.org.za/events/251312,2024-06-07,2024-06-08,09:00,18:00,False Bay Yacht Club,,,,,,,,,,,,251312,,,True
SA Sailing Instructor Course - ISADF0324-KBO,https://www.sailing.org.za/events/233478,2024-06-07,2024-06-07,09:00,17:30,Sail Africa Youth Foundation,Training,,,,,,,,,,,233478,,,True
DSR L2S Level 4 - FBYC Group 2,https://www.sailing.org.za/events/254403,2024-06-08,2024-06-14,09:00,17:00,False Bay Yacht Club,,,,,,,,,,,,254403,,,True
2024 SA Sailing NR AGM,https://www.sailing.org.za/events/235127,2024-06-08,2024-06-08,10:00,12:30,Victoria Lake Club,Meetings,,,,,,,,,,,235127,,,True
2024 SA Sailing WC AGM,https://www.sailing.org.za/events/235126,2024-06-10,2024-06-10,18:00,19:00,Royal Cape Yacht Club,Meetings,,,,,,,,,,,235126,,,True
TSL - Interclub Challenge,https://www.sailing.org.za/events/241933,2024-06-12,2024-06-15,09:00,16:30,Zululand Yacht Club,Team Sailing Events,,,,,,,,,,,241933,,,True
TuziTekwini Ocean Race 2024,https://www.revolutionise.com.au/ksyc/events/226176,2024-06-14,2024-06-17,18:00,18:00,King Shaka Yacht Club Offshore Event,,,,,,,,,,,,,revolutionise,226176,True
2024 J22 Youth Interclub Championships,https://www.j22.co.za/events/239063,2024-06-15,2024-06-17,12:00,13:00,Deneysville Aquatic Club Interclub,,,,,,,,,,,,,www_j22_co_za,239063,True
Dart 18 Single Handed National Championships,https://www.sailing.org.za/events/242520,2024-06-15,2024-06-17,00:00,12:00,East London Yacht Club,National Championships,,,,,,,,,,,242520,,,True
2024 SA Sailing KZN AGM,https://www.sailing.org.za/events/238155,2024-06-20,2024-06-20,18:00,19:00,Details,Meetings,,,,,,,,,,,238155,,,True
Compass Rose,https://www.sailing.org.za/events/187156,2024-06-22,2024-06-23,08:00,15:00,False Bay Yacht Club,,,,,,,,,,,,187156,,,True
Race Officer (Club/District and Regional) 22-23 June PSC,https://www.revolutionise.com.au/pretoriasc/events/240994,2024-06-22,2024-06-23,08:30,14:30,Pretoria Sailing Club Workshops,,,,,,,,,,,,,revolutionise,240994,True
505 Regional and Mirror National Championships,https://www.sailing.org.za/events/225186,2024-06-28,2024-06-30,08:00,15:00,Point Yacht Club,National Championships,,,,,,,,,,,225186,,,True
